,diff_Per 90 Minutes_Gls,diff_elo,diff_manager_clean_sheet_pct,home_elo,home_Per 90 Minutes_Gls,diff_Poss,Temp_Moy_C,Vent_Moy_kmh,attendance,Humidite_Moy_%,away_elo,diff_manager_pressing_intensity,diff_Performance_CrdY,diff_Age,away_Per 90 Minutes_Gls,diff_points_last_5,home_Poss,diff_Performance_PKatt,avg_goals_per_match,away_points_last_5,avg_yellow_per_match,home_points_last_5,away_momentum,away_rest_days,home_rest_days,away_manager_clean_sheet_pct,away_manager_btts_pct,home_manager_avg_corners,away_manager_win_pct,home_Performance_CrdY,home_momentum,home_Age,away_Age,home_Performance_PKatt,home_manager_avg_fouls,avg_fouls_per_match,home_manager_avg_yellow_cards,diff_h2h_advantage,diff_momentum,h2h_home_win_pct,home_manager_clean_sheet_pct,away_manager_pressing_intensity,away_Poss,away_Performance_CrdY,diff_Performance_CrdR,home_manager_pressing_intensity,avg_red_per_match,diff_absences,diff_rest_days
566,0.16999999999999993,10.049804689999974,-0.1999999999999993,1824.11401367,1.41,-2.299999999999997,3.8,15.3,17141.0,80.0,1814.06420898,-0.24346655187869842,-0.6578947368421051,0.0,1.24,0.0,47.6,0.2368421052631578,3.04,7.0,2.5,7.0,0.8800000000000001,4.0,5.0,31.9,53.2,5.06,31.9,1.631578947368421,0.91,26.0,26.0,0.2368421052631578,10.81,23.1,1.48,-0.5,0.029999999999999916,0.0,31.7,0.6300728649368238,49.9,2.289473684210526,-0.0789473684210526,0.3866063130581254,0.12,-4.0,1.0
567,-0.94,-324.72631836000005,-13.700000000000003,1674.57055664,0.97,-15.799999999999997,1.8,24.3,46920.0,60.3,1999.296875,-0.13648240433786796,0.3684210526315792,-0.20000000000000284,1.91,-9.0,44.6,0.026315789473684195,2.82,15.0,2.45,6.0,6.5,5.0,4.0,42.6,48.1,3.75,68.5,1.9210526315789476,-0.5399999999999998,25.9,26.1,0.131578947368421,10.47,19.9,2.46,-0.5,-7.04,0.0,28.9,0.5063019862425692,60.4,1.5526315789473684,0.0526315789473684,0.3698195819047012,0.0,0.0,-1.0
568,-0.11999999999999988,10.373291020000124,10.700000000000003,1806.82299805,1.06,-5.099999999999994,4.2,13.5,25111.0,81.0,1796.44970703,0.015443588508199269,0.02631578947368407,-1.8999999999999986,1.18,-3.0,46.2,0.07894736842105261,2.47,9.0,1.59,6.0,3.3,5.0,4.0,24.4,56.1,4.3,43.9,1.8157894736842104,-3.21,27.0,28.9,0.1842105263157894,10.82,20.8,2.08,-0.09999999999999998,-6.51,0.4,35.1,0.454192008462794,51.3,1.7894736842105263,0.0526315789473684,0.4696355969709933,0.0,1.0,-1.0
569,0.3600000000000001,195.98352050000017,10.8,1944.39233398,1.62,13.899999999999999,5.2,29.0,60343.0,76.0,1748.40881348,-0.03656263080523248,-0.13157894736842102,-0.10000000000000142,1.26,2.0,59.6,-0.13157894736842102,2.56,9.0,2.28,11.0,0.9200000000000004,4.0,5.0,20.0,60.0,6.1,27.5,1.3157894736842106,2.75,27.4,27.5,0.0526315789473684,10.24,21.7,1.2,0.09999999999999998,1.8299999999999996,0.6,30.8,0.4799363071302591,45.7,1.4473684210526316,0.0,0.4433736763250266,0.08,0.0,1.0
570,0.1100000000000001,158.1217041,2.700000000000003,1921.3717041,1.29,6.699999999999996,1.2,14.0,43039.0,68.0,1763.25,0.03000521549776697,-0.07894736842105265,2.099999999999998,1.18,9.0,53.9,-0.0526315789473684,3.33,3.0,2.17,12.0,-1.4999999999999998,4.0,4.0,30.0,44.0,5.09,34.0,1.368421052631579,1.3299999999999998,28.7,26.6,0.0,10.13,23.0,1.53,0.09999999999999998,2.8299999999999996,0.6,32.7,0.4235276182597542,47.2,1.4473684210526316,0.0,0.4535328337575212,0.06,0.0,0.0
571,-0.4999999999999999,-75.60925292999991,-2.8999999999999986,1647.17260742,0.68,1.0,0.7,15.8,29874.0,74.0,1722.78186035,0.047954693862296394,0.39473684210526305,-0.3000000000000007,1.18,-1.0,43.5,0.026315789473684195,2.72,2.0,2.56,1.0,-1.23,4.0,4.0,17.9,59.0,3.08,23.1,1.973684210526316,-0.3399999999999999,26.7,27.0,0.1052631578947368,12.94,21.9,2.29,-0.09999999999999998,0.8900000000000001,0.4,15.0,0.4116058859047363,42.5,1.5789473684210529,0.0,0.4595605797670327,0.08,6.0,0.0
572,0.46999999999999986,138.03100586000005,17.7,1828.42419434,1.38,11.0,1.8,21.4,31373.0,63.0,1690.39318848,0.30432532374891824,0.6578947368421053,-1.0999999999999979,0.91,1.0,52.8,0.0789473684210526,2.16,2.0,3.32,3.0,-2.25,4.0,4.0,10.5,60.5,4.71,15.8,2.1578947368421053,-4.6,26.8,27.9,0.131578947368421,12.26,22.3,2.33,-0.3,-2.3499999999999996,0.2,28.2,0.3174954377245965,41.8,1.5,-0.0789473684210526,0.6218207614735147,0.16,-2.0,0.0
573,-0.22999999999999998,-257.87939454,-25.0,1795.74389648,1.53,-5.600000000000001,1.0,13.8,11240.0,71.0,2053.62329102,0.17539887209015625,0.9473684210526314,-1.1000000000000014,1.76,-8.0,50.4,0.026315789473684195,2.56,12.0,2.28,4.0,-0.8600000000000001,4.0,4.0,50.0,46.4,5.59,69.6,2.131578947368421,-2.53,25.7,26.8,0.131578947368421,11.82,21.7,2.42,-0.09999999999999998,-1.6699999999999997,0.4,25.0,0.4977339660215988,56.0,1.1842105263157894,0.0263157894736842,0.6731328381117551,0.08,0.0,0.0
574,-0.44000000000000017,-139.77392578000013,-6.400000000000002,1798.38574219,1.18,-8.300000000000004,1.0,8.9,27547.0,76.0,1938.15966797,0.010818332137767395,0.4736842105263157,1.5,1.62,-1.0,51.3,0.0526315789473684,2.96,11.0,2.25,10.0,1.2199999999999998,3.0,3.0,30.8,53.8,5.11,53.8,1.7894736842105263,-0.71,28.9,27.4,0.1052631578947368,10.67,21.7,1.86,-0.3,-1.9299999999999997,0.2,24.4,0.4433736763250266,59.6,1.3157894736842106,-0.0263157894736842,0.454192008462794,0.08,0.0,0.0
575,-0.41999999999999993,-72.45666503999996,4.4,1754.64135742,1.26,-6.899999999999999,1.7,11.2,36909.0,63.0,1827.09802246,-0.020063692869740912,-0.02631578947368407,0.6999999999999993,1.68,-1.0,45.7,0.02631578947368421,2.82,8.0,2.45,7.0,0.2699999999999996,5.0,3.0,15.6,75.0,4.61,46.9,1.4473684210526316,0.0600000000000001,27.5,26.8,0.1842105263157894,10.71,19.9,1.54,-0.5,-0.20999999999999946,0.0,20.0,0.5,52.6,1.4736842105263157,-0.052631578947368404,0.4799363071302591,0.0,0.0,-2.0
