GAME_ID,date,home_season,home_season_type,home_TEAM_ABBREVIATION,away_TEAM_ABBREVIATION,home_win,point_diff,home_PTS,away_PTS,home_FG_PCT,away_FG_PCT,home_FG3_PCT,away_FG3_PCT,home_FT_PCT,away_FT_PCT,home_REB,away_REB,home_AST,away_AST,home_TOV,away_TOV,home_PLUS_MINUS,away_PLUS_MINUS,adv_home_estimatedNetRating,adv_away_estimatedNetRating,adv_home_estimatedOffensiveRating,adv_away_estimatedOffensiveRating,adv_home_estimatedDefensiveRating,adv_away_estimatedDefensiveRating,adv_home_estimatedPace,adv_away_estimatedPace,adv_home_effectiveFieldGoalPercentage,adv_away_effectiveFieldGoalPercentage,adv_home_trueShootingPercentage,adv_away_trueShootingPercentage,adv_home_PIE,adv_away_PIE,net_rating_diff,pace_diff,efg_diff,home_rest_days,away_rest_days,home_is_b2b,away_is_b2b,rest_diff,b2b_advantage,home_roll_won_10,away_roll_won_10,home_roll_pts_for_10,away_roll_pts_for_10,home_roll_pts_against_10,away_roll_pts_against_10,home_roll_pt_diff_10,away_roll_pt_diff_10,win_pct_diff_10,pt_diff_diff_10
22200780,2023-02-02,2022-23,Regular Season,NYK,MIA,1,2,106,104,0.482,0.448,0.333,0.361,0.778,0.813,44,33,25,24,18,11,2,-2,4.7,-4.7,557.9,553.2,553.2,557.9,18.9,18.9,0.554,0.523,0.583,0.553,0.518,0.482,9.4,0.0,0.031000000000000028,1.0,1.0,0,0,0.0,0,0.4,0.7,115.8,107.1,118.6,104.6,-2.8,2.5,-0.29999999999999993,-5.3
22200788,2023-02-03,2022-23,Regular Season,BOS,PHX,0,-12,94,106,0.387,0.432,0.263,0.375,0.839,0.857,43,53,18,28,15,9,-12,12,-55.8,55.8,479.6,535.4,535.4,479.6,19.7,19.7,0.453,0.495,0.53,0.524,0.412,0.588,-111.6,0.0,-0.04199999999999998,1.0,1.0,0,0,0.0,0,0.7,0.6,116.2,112.8,109.2,113.8,7.0,-1.0,0.09999999999999998,8.0
22200789,2023-02-03,2022-23,Regular Season,HOU,TOR,0,-6,111,117,0.5,0.456,0.333,0.385,0.727,0.741,40,43,22,21,13,9,-6,6,-30.6,30.6,566.3,596.9,596.9,566.3,19.6,19.6,0.544,0.539,0.587,0.574,0.478,0.522,-61.2,0.0,0.0050000000000000044,1.0,1.0,0,0,0.0,0,0.3,0.4,111.3,118.7,119.0,117.5,-7.7,1.2,-0.10000000000000003,-8.9
22200790,2023-02-03,2022-23,Regular Season,MIN,ORL,0,-7,120,127,0.46,0.529,0.364,0.522,0.857,0.658,41,42,21,23,20,17,-7,7,-33.3,33.3,571.4,604.8,604.8,571.4,21.0,21.0,0.552,0.6,0.604,0.624,0.46,0.54,-66.6,0.0,-0.04799999999999993,1.0,1.0,0,0,0.0,0,0.6,0.4,116.7,113.1,114.1,114.9,2.6,-1.8,0.19999999999999996,4.4
22200792,2023-02-03,2022-23,Regular Season,UTA,ATL,0,-7,108,115,0.451,0.463,0.295,0.27,0.722,0.739,50,52,20,28,15,9,-7,7,-29.5,29.5,545.5,575.0,575.0,545.5,19.9,19.9,0.522,0.516,0.546,0.547,0.425,0.575,-59.0,0.0,0.006000000000000005,1.0,1.0,0,0,0.0,0,0.7,0.6,118.6,122.9,114.9,117.6,3.7,5.3,0.09999999999999998,-1.5999999999999996
22200785,2023-02-03,2022-23,Regular Season,DET,CHA,1,6,118,112,0.512,0.444,0.438,0.265,0.696,0.767,51,37,27,22,23,14,6,-6,18.1,-18.1,551.4,533.3,533.3,551.4,21.2,21.2,0.593,0.494,0.614,0.543,0.529,0.471,36.2,0.0,0.09899999999999998,3.0,0.0,0,1,3.0,1,0.2,0.4,116.3,111.3,124.7,118.6,-8.4,-7.3,-0.2,-1.1000000000000005
22200786,2023-02-03,2022-23,Regular Season,IND,SAC,1,3,107,104,0.449,0.43,0.415,0.342,0.714,0.85,47,49,28,24,18,20,3,-3,9.5,-9.5,509.5,500.0,500.0,509.5,20.9,20.9,0.545,0.506,0.562,0.549,0.528,0.472,19.0,0.0,0.039000000000000035,0.0,1.0,1,0,-1.0,-1,0.1,0.7,113.3,120.7,123.5,113.6,-10.2,7.1,-0.6,-17.299999999999997
22200791,2023-02-03,2022-23,Regular Season,SAS,PHI,0,-12,125,137,0.584,0.529,0.333,0.481,0.933,0.78,35,39,32,28,18,11,-12,12,-46.2,46.2,618.8,665.0,665.0,618.8,20.4,20.4,0.624,0.603,0.654,0.652,0.458,0.542,-92.4,0.0,0.02100000000000002,1.0,1.0,0,0,0.0,0,0.1,0.8,112.8,117.6,127.7,115.9,-14.9,1.7,-0.7000000000000001,-16.6
22200787,2023-02-03,2022-23,Regular Season,WAS,POR,0,-8,116,124,0.5,0.489,0.364,0.415,0.909,0.913,41,38,27,25,11,7,-8,8,-29.0,29.0,623.7,652.6,652.6,623.7,18.8,18.8,0.571,0.585,0.619,0.632,0.488,0.512,-58.0,0.0,-0.014000000000000012,3.0,1.0,0,0,2.0,0,0.7,0.6,116.7,123.3,112.9,120.1,3.8,3.2,0.09999999999999998,0.5999999999999996
22200796,2023-02-04,2022-23,Regular Season,CHI,POR,1,8,129,121,0.6,0.506,0.462,0.326,0.84,0.905,41,33,32,22,12,9,8,-8,34.2,-34.2,651.5,617.3,617.3,651.5,19.7,19.7,0.675,0.586,0.709,0.629,0.573,0.427,68.4,0.0,0.08900000000000008,1.0,0.0,0,1,1.0,1,0.5,0.6,112.7,122.1,109.2,119.8,3.5,2.3,-0.09999999999999998,1.2000000000000002
22200799,2023-02-04,2022-23,Regular Season,OKC,HOU,1,32,153,121,0.577,0.506,0.457,0.333,0.87,0.778,42,34,39,29,9,16,32,-32,155.3,-155.3,742.7,587.4,587.4,742.7,20.6,20.6,0.686,0.562,0.714,0.6,0.624,0.376,310.6,0.0,0.124,2.0,0.0,0,1,2.0,1,0.6,0.3,117.9,111.0,112.6,116.8,5.3,-5.8,0.3,11.1
22200800,2023-02-04,2022-23,Regular Season,GSW,DAL,1,6,119,113,0.549,0.459,0.4,0.35,0.789,0.778,38,39,33,22,14,14,6,-6,41.6,-41.6,601.0,559.4,559.4,601.0,20.0,20.0,0.634,0.541,0.658,0.583,0.553,0.447,83.2,0.0,0.09299999999999997,1.0,1.0,0,0,0.0,0,0.5,0.4,120.9,112.4,121.5,114.9,-0.6,-2.5,0.09999999999999998,1.9
22200794,2023-02-04,2022-23,Regular Season,DET,PHX,0,-16,100,116,0.432,0.56,0.381,0.478,0.636,0.677,30,46,23,34,16,17,-16,16,-77.9,77.9,526.3,604.2,604.2,526.3,19.1,19.1,0.531,0.633,0.551,0.654,0.337,0.663,-155.8,0.0,-0.10199999999999998,0.0,0.0,1,1,0.0,0,0.3,0.7,117.0,111.8,123.6,111.1,-6.6,0.7,-0.39999999999999997,-7.3
22200798,2023-02-04,2022-23,Regular Season,NOP,LAL,1,5,131,126,0.52,0.479,0.3,0.344,0.9,0.758,48,44,28,30,11,9,5,-5,24.0,-24.0,629.8,605.8,605.8,629.8,20.8,20.8,0.565,0.537,0.602,0.581,0.521,0.479,48.0,0.0,0.027999999999999914,1.0,1.0,0,0,0.0,0,0.0,0.6,103.9,118.8,115.1,119.8,-11.2,-1.0,-0.6,-10.2
22200793,2023-02-04,2022-23,Regular Season,BKN,WAS,1,2,125,123,0.5,0.481,0.424,0.464,0.893,0.78,39,39,21,22,15,16,2,-2,21.1,-21.1,606.8,585.7,585.7,606.8,20.8,20.8,0.581,0.562,0.636,0.621,0.489,0.511,42.2,0.0,0.018999999999999906,2.0,0.0,0,1,2.0,1,0.4,0.7,114.3,117.1,118.2,112.1,-3.9,5.0,-0.29999999999999993,-8.9
22200797,2023-02-04,2022-23,Regular Season,MIL,MIA,1,8,123,115,0.523,0.446,0.35,0.258,0.607,0.81,51,44,23,23,12,7,8,-8,33.4,-33.4,597.1,563.7,563.7,597.1,20.5,20.5,0.602,0.485,0.613,0.522,0.559,0.441,66.8,0.0,0.11699999999999999,1.0,1.0,0,0,0.0,0,0.8,0.6,122.2,106.7,115.6,105.0,6.6,1.7,0.20000000000000007,4.8999999999999995
22200801,2023-02-04,2022-23,Regular Season,DEN,ATL,1,20,128,108,0.505,0.484,0.395,0.3,0.85,0.824,48,43,32,26,13,16,20,-20,102.1,-102.1,621.4,519.2,519.2,621.4,20.7,20.7,0.584,0.516,0.617,0.548,0.589,0.411,204.2,0.0,0.06799999999999995,1.0,0.0,0,1,1.0,1,0.7,0.6,116.9,123.0,112.0,118.1,4.9,4.9,0.09999999999999998,0.0
22200795,2023-02-04,2022-23,Regular Season,NYK,LAC,0,-6,128,134,0.479,0.478,0.45,0.432,0.769,0.857,46,46,30,24,10,13,-6,6,-33.6,33.6,592.6,626.2,626.2,592.6,19.47,19.47,0.574,0.565,0.607,0.624,0.474,0.526,-67.2,0.0,0.009000000000000008,1.0,1.0,0,0,0.0,0,0.4,0.6,115.2,115.9,118.2,112.9,-3.0,3.0,-0.19999999999999996,-6.0
22200806,2023-02-05,2022-23,Regular Season,MIN,DEN,1,30,128,98,0.552,0.479,0.37,0.24,0.733,0.774,34,37,33,19,11,22,30,-30,150.2,-150.2,621.4,471.2,471.2,621.4,20.7,20.7,0.609,0.521,0.639,0.579,0.625,0.375,300.4,0.0,0.08799999999999997,1.0,0.0,0,1,1.0,1,0.6,0.7,116.2,117.8,114.2,111.2,2.0,6.6,-0.09999999999999998,-4.6
22200804,2023-02-05,2022-23,Regular Season,NYK,PHI,1,11,108,97,0.43,0.405,0.333,0.28,0.718,0.833,49,44,21,23,12,12,11,-11,68.4,-68.4,568.4,500.0,500.0,568.4,19.2,19.2,0.506,0.453,0.562,0.54,0.498,0.502,136.8,0.0,0.05299999999999999,0.0,1.0,1,0,-1.0,-1,0.3,0.9,116.3,119.9,121.2,115.1,-4.9,4.8,-0.6000000000000001,-9.7
22200803,2023-02-05,2022-23,Regular Season,IND,CLE,0,-19,103,122,0.435,0.523,0.25,0.405,0.682,0.938,42,46,28,33,13,13,-19,19,-96.9,96.9,525.5,622.4,622.4,525.5,19.6,19.6,0.478,0.608,0.506,0.642,0.383,0.617,-193.8,0.0,-0.13,1.0,2.0,0,0,-1.0,0,0.2,0.5,112.8,111.8,120.9,106.4,-8.1,5.4,-0.3,-13.5
22200805,2023-02-05,2022-23,Regular Season,MEM,TOR,0,-3,103,106,0.487,0.436,0.37,0.306,0.739,0.583,44,42,25,24,20,11,-3,3,-9.8,9.8,525.5,535.4,535.4,525.5,19.7,19.7,0.551,0.49,0.584,0.499,0.528,0.472,-19.6,0.0,0.061000000000000054,2.0,1.0,0,0,1.0,0,0.3,0.4,113.9,118.1,117.0,116.5,-3.1,1.6,-0.10000000000000003,-4.7
22200802,2023-02-05,2022-23,Regular Season,CHA,ORL,0,-6,113,119,0.542,0.462,0.364,0.348,0.478,0.9,39,52,28,25,15,12,-6,6,-24.5,24.5,576.5,601.0,601.0,576.5,19.7,19.7,0.614,0.505,0.607,0.571,0.469,0.531,-49.0,0.0,0.10899999999999999,1.0,1.0,0,0,0.0,0,0.4,0.5,111.9,115.0,118.2,115.7,-6.3,-0.7,-0.09999999999999998,-5.6
22200807,2023-02-05,2022-23,Regular Season,NOP,SAC,1,32,136,104,0.565,0.427,0.538,0.262,0.765,0.852,48,38,26,23,11,15,32,-32,159.4,-159.4,701.0,541.7,541.7,701.0,19.3,19.3,0.647,0.494,0.68,0.554,0.635,0.365,318.8,0.0,0.15300000000000002,0.0,1.0,1,0,-1.0,-1,0.1,0.6,106.7,117.2,116.4,112.9,-9.7,4.3,-0.5,-14.0
22200811,2023-02-06,2022-23,Regular Season,CHI,SAS,1,24,128,104,0.562,0.444,0.273,0.308,0.88,0.941,49,38,27,25,14,18,24,-24,115.5,-115.5,592.6,477.1,477.1,592.6,21.7,21.7,0.596,0.489,0.64,0.533,0.644,0.356,231.0,0.0,0.10699999999999998,1.0,2.0,0,0,-1.0,0,0.6,0.1,115.9,114.0,111.3,127.0,4.6,-13.0,0.5,17.6
22200808,2023-02-06,2022-23,Regular Season,DET,BOS,0,-12,99,111,0.425,0.47,0.273,0.432,0.762,0.81,42,51,22,25,9,12,-12,12,-57.1,57.1,521.1,578.1,578.1,521.1,19.1,19.1,0.477,0.566,0.514,0.602,0.453,0.547,-114.2,0.0,-0.08899999999999997,1.0,2.0,0,0,-1.0,0,0.3,0.6,115.4,114.7,120.5,110.0,-5.1,4.7,-0.3,-9.8
22200809,2023-02-06,2022-23,Regular Season,WAS,CLE,0,-23,91,114,0.427,0.564,0.214,0.414,0.789,0.7,37,43,20,26,14,17,-23,23,-118.6,118.6,469.1,587.6,587.6,469.1,19.4,19.4,0.463,0.641,0.504,0.657,0.376,0.624,-237.2,0.0,-0.178,1.0,0.0,0,1,1.0,1,0.6,0.5,119.4,112.7,114.9,106.4,4.5,6.3,0.09999999999999998,-1.7999999999999998
22200813,2023-02-06,2022-23,Regular Season,UTA,DAL,0,-13,111,124,0.471,0.466,0.194,0.385,0.885,0.871,37,49,21,26,13,14,-13,13,-67.0,67.0,572.2,639.2,639.2,572.2,19.4,19.4,0.506,0.551,0.564,0.61,0.439,0.561,-134.0,0.0,-0.04500000000000004,2.0,1.0,0,0,1.0,0,0.6,0.4,117.8,111.8,115.0,113.2,2.8,-1.4,0.19999999999999996,4.199999999999999
22200812,2023-02-06,2022-23,Regular Season,HOU,SAC,0,-20,120,140,0.5,0.584,0.406,0.512,0.792,0.833,39,35,27,38,14,10,-20,20,-114.3,114.3,600.0,714.3,714.3,600.0,19.8,19.8,0.574,0.702,0.609,0.722,0.424,0.576,-228.6,0.0,-0.128,1.0,0.0,0,1,1.0,1,0.3,0.5,113.1,114.4,120.0,114.6,-6.9,-0.2,-0.2,-6.7
22200815,2023-02-06,2022-23,Regular Season,POR,MIL,0,-19,108,127,0.407,0.54,0.25,0.381,0.862,0.81,28,55,23,27,9,16,-19,19,-90.5,90.5,514.3,604.8,604.8,514.3,21.0,21.0,0.456,0.632,0.52,0.66,0.386,0.614,-181.0,0.0,-0.176,1.0,1.0,0,0,0.0,0,0.5,0.9,120.2,125.0,120.4,116.0,-0.2,9.0,-0.4,-9.2
22200814,2023-02-06,2022-23,Regular Season,GSW,OKC,1,27,141,114,0.577,0.484,0.52,0.344,0.429,0.714,45,36,43,21,16,11,27,-27,129.8,-129.8,677.9,548.1,548.1,677.9,20.8,20.8,0.711,0.544,0.704,0.569,0.598,0.402,259.6,0.0,0.16699999999999993,1.0,1.0,0,0,0.0,0,0.6,0.6,121.0,119.9,119.6,113.3,1.4,6.6,0.0,-5.199999999999999
22200810,2023-02-06,2022-23,Regular Season,BKN,LAC,0,-8,116,124,0.488,0.478,0.516,0.4,0.818,0.8,42,46,21,20,16,9,-8,8,-33.6,33.6,574.3,607.8,607.8,574.3,20.3,20.3,0.583,0.543,0.619,0.589,0.444,0.556,-67.2,0.0,0.039999999999999925,1.0,1.0,0,0,0.0,0,0.5,0.7,116.6,118.3,119.3,113.7,-2.7,4.6,-0.19999999999999996,-7.3
22200821,2023-02-07,2022-23,Regular Season,LAL,OKC,0,-3,130,133,0.576,0.521,0.452,0.5,0.692,0.9,41,37,27,32,21,13,-3,3,-8.2,8.2,585.6,593.8,593.8,585.6,22.3,22.3,0.659,0.612,0.674,0.647,0.474,0.526,-16.4,0.0,0.04700000000000004,2.0,0.0,0,1,2.0,1,0.5,0.5,117.4,118.9,119.7,116.4,-2.3,2.5,0.0,-4.8
22200820,2023-02-07,2022-23,Regular Season,DEN,MIN,1,34,146,112,0.624,0.471,0.481,0.286,0.773,0.846,44,36,44,24,11,17,34,-34,153.9,-153.9,682.2,528.3,528.3,682.2,21.3,21.3,0.694,0.529,0.711,0.581,0.645,0.355,307.8,0.0,0.16499999999999992,1.0,1.0,0,0,0.0,0,0.6,0.7,115.4,117.2,112.7,111.8,2.7,5.4,-0.09999999999999998,-2.7
22200816,2023-02-07,2022-23,Regular Season,ORL,NYK,0,-4,98,102,0.468,0.457,0.24,0.349,0.75,0.684,41,43,23,21,11,11,-4,4,-9.9,9.9,550.6,560.4,560.4,550.6,18.0,18.0,0.506,0.549,0.547,0.571,0.503,0.497,-19.8,0.0,-0.04300000000000004,1.0,1.0,0,0,0.0,0,0.6,0.4,115.3,115.0,115.1,118.6,0.2,-3.6,0.19999999999999996,3.8000000000000003
22200819,2023-02-07,2022-23,Regular Season,MEM,CHI,1,15,104,89,0.481,0.368,0.333,0.2,0.714,0.667,39,49,22,24,14,20,15,-15,79.4,-79.4,520.0,440.6,440.6,520.0,20.1,20.1,0.549,0.408,0.576,0.45,0.581,0.419,158.8,0.0,0.14100000000000007,1.0,0.0,0,1,1.0,1,0.2,0.7,110.6,117.7,117.0,109.3,-6.4,8.4,-0.49999999999999994,-14.8
22200818,2023-02-07,2022-23,Regular Season,NOP,ATL,1,9,116,107,0.495,0.447,0.375,0.333,0.667,0.76,47,41,28,30,10,12,9,-9,53.2,-53.2,610.5,557.3,557.3,610.5,19.1,19.1,0.56,0.518,0.579,0.557,0.543,0.457,106.4,0.0,0.04200000000000004,1.0,2.0,0,0,-1.0,0,0.2,0.5,110.5,121.7,114.4,119.6,-3.9,2.1,-0.3,-6.0
22200817,2023-02-07,2022-23,Regular Season,BKN,PHX,0,-4,112,116,0.481,0.467,0.321,0.29,0.871,0.75,36,48,25,31,17,15,-4,4,-19.4,19.4,543.7,563.1,563.1,543.7,20.6,20.6,0.538,0.516,0.604,0.556,0.489,0.511,-38.8,0.0,0.02200000000000002,0.0,2.0,1,0,-2.0,-1,0.5,0.8,118.4,112.8,121.1,107.5,-2.7,5.3,-0.30000000000000004,-8.0
22200823,2023-02-08,2022-23,Regular Season,WAS,CHA,1,14,118,104,0.506,0.419,0.405,0.29,0.882,0.81,52,40,29,23,17,7,14,-14,66.0,-66.0,602.0,536.1,536.1,602.0,19.5,19.5,0.592,0.468,0.624,0.509,0.574,0.426,132.0,0.0,0.12399999999999994,1.0,2.0,0,0,-1.0,0,0.6,0.4,117.7,111.4,115.1,117.1,2.6,-5.7,0.19999999999999996,8.3
22200830,2023-02-08,2022-23,Regular Season,POR,GSW,1,3,125,122,0.551,0.474,0.296,0.429,0.969,0.9,47,32,25,31,21,11,3,-3,21.3,-21.3,631.3,610.0,610.0,631.3,19.9,19.9,0.603,0.582,0.679,0.602,0.544,0.456,42.6,0.0,0.02100000000000002,1.0,1.0,0,0,0.0,0,0.5,0.6,119.7,122.4,120.9,119.2,-1.2,3.2,-0.09999999999999998,-4.4
22200827,2023-02-08,2022-23,Regular Season,HOU,SAC,0,-2,128,130,0.547,0.5,0.455,0.333,0.857,0.933,44,31,25,29,19,9,-2,2,-16.1,16.1,627.5,643.6,643.6,627.5,20.3,20.3,0.605,0.554,0.651,0.618,0.477,0.523,-32.2,0.0,0.050999999999999934,1.0,1.0,0,0,0.0,0,0.3,0.5,111.9,116.8,120.0,115.5,-8.1,1.3,-0.2,-9.4
22200828,2023-02-08,2022-23,Regular Season,UTA,MIN,0,-25,118,143,0.419,0.571,0.353,0.535,0.857,1.0,50,47,27,35,8,11,-25,25,-122.5,122.5,578.4,701.0,701.0,578.4,20.4,20.4,0.476,0.689,0.516,0.704,0.399,0.601,-245.0,0.0,-0.21299999999999997,1.0,0.0,0,1,1.0,1,0.5,0.6,117.7,115.6,116.6,113.8,1.1,1.8,-0.09999999999999998,-0.7
22200825,2023-02-08,2022-23,Regular Season,MIA,IND,1,5,116,111,0.468,0.487,0.316,0.455,0.923,0.714,48,31,21,24,13,11,5,-5,26.3,-26.3,610.5,584.2,584.2,610.5,19.0,19.0,0.506,0.583,0.603,0.614,0.555,0.445,52.6,0.0,-0.07699999999999996,3.0,2.0,0,0,1.0,0,0.5,0.2,107.1,111.2,107.8,119.9,-0.7,-8.7,0.3,7.999999999999999
22200829,2023-02-08,2022-23,Regular Season,LAC,DAL,0,-6,104,110,0.442,0.526,0.364,0.486,0.762,0.647,40,44,21,26,11,18,-6,6,-36.4,36.4,530.6,567.0,567.0,530.6,19.5,19.5,0.512,0.635,0.546,0.643,0.463,0.537,-72.8,0.0,-0.123,1.0,1.0,0,0,0.0,0,0.8,0.5,120.4,111.9,112.7,110.3,7.7,1.6,0.30000000000000004,6.1
22200822,2023-02-08,2022-23,Regular Season,CLE,DET,1,28,113,85,0.494,0.37,0.231,0.25,0.84,0.944,50,32,30,19,13,14,28,-28,152.2,-152.2,614.1,462.0,462.0,614.1,18.4,18.4,0.529,0.42,0.577,0.478,0.683,0.317,304.4,0.0,0.10900000000000004,1.0,1.0,0,0,0.0,0,0.6,0.2,112.7,111.8,104.0,119.8,8.7,-8.0,0.39999999999999997,16.7
22200824,2023-02-08,2022-23,Regular Season,BOS,PHI,1,7,106,99,0.526,0.446,0.543,0.323,0.7,0.75,44,37,25,20,15,7,7,-7,32.7,-32.7,588.9,556.2,556.2,588.9,17.9,17.9,0.651,0.506,0.659,0.539,0.54,0.46,65.4,0.0,0.14500000000000002,1.0,2.0,0,0,-1.0,0,0.6,0.8,113.6,117.8,109.3,114.2,4.3,3.6,-0.20000000000000007,0.6999999999999997
22200826,2023-02-08,2022-23,Regular Season,TOR,SAS,1,14,112,98,0.489,0.402,0.357,0.281,0.762,0.704,51,39,21,24,17,16,14,-14,62.2,-62.2,533.3,471.2,471.2,533.3,20.9,20.9,0.545,0.454,0.576,0.496,0.585,0.415,124.4,0.0,0.09100000000000003,2.0,1.0,0,0,1.0,0,0.5,0.1,116.5,112.5,113.8,126.6,2.7,-14.1,0.4,16.8
22200832,2023-02-09,2022-23,Regular Season,ATL,PHX,1,9,116,107,0.453,0.453,0.345,0.233,0.741,0.759,59,35,23,24,19,11,9,-9,49.7,-49.7,574.3,524.5,524.5,574.3,20.3,20.3,0.505,0.494,0.543,0.542,0.499,0.501,99.4,0.0,0.01100000000000001,1.0,1.0,0,0,0.0,0,0.4,0.8,119.4,112.7,119.0,107.5,0.4,5.2,-0.4,-4.8
22200834,2023-02-09,2022-23,Regular Season,LAL,MIL,0,-9,106,115,0.472,0.455,0.389,0.255,0.714,0.722,43,51,23,24,12,11,-9,9,-39.6,39.6,535.4,575.0,575.0,535.4,19.9,19.9,0.511,0.515,0.539,0.538,0.46,0.54,-79.2,0.0,-0.0040000000000000036,1.0,2.0,0,0,-1.0,0,0.5,0.9,119.3,124.5,121.4,114.9,-2.1,9.6,-0.4,-11.7
22200833,2023-02-09,2022-23,Regular Season,BKN,CHI,1,11,116,105,0.429,0.462,0.386,0.192,0.84,0.762,49,46,26,15,11,12,11,-11,48.4,-48.4,563.1,514.7,514.7,563.1,20.5,20.5,0.522,0.489,0.569,0.524,0.557,0.443,96.8,0.0,0.03300000000000003,1.0,1.0,0,0,0.0,0,0.5,0.6,118.4,113.4,121.0,107.9,-2.6,5.5,-0.09999999999999998,-8.1
22200831,2023-02-09,2022-23,Regular Season,ORL,DEN,1,11,115,104,0.485,0.464,0.333,0.303,0.632,0.667,47,39,24,24,10,16,11,-11,60.8,-60.8,580.8,520.0,520.0,580.8,19.9,19.9,0.531,0.524,0.546,0.55,0.557,0.443,121.6,0.0,0.007000000000000006,1.0,1.0,0,0,0.0,0,0.5,0.6,112.8,117.8,114.3,112.1,-1.5,5.7,-0.09999999999999998,-7.2
22200845,2023-02-10,2022-23,Regular Season,LAC,MIL,0,-13,106,119,0.494,0.5,0.333,0.436,0.786,0.75,35,49,17,28,10,11,-13,13,-60.2,60.2,540.8,601.0,601.0,540.8,19.7,19.7,0.559,0.594,0.581,0.613,0.43,0.57,-120.4,0.0,-0.03499999999999992,1.0,0.0,0,1,1.0,1,0.7,0.9,117.7,123.0,111.1,113.3,6.6,9.7,-0.20000000000000007,-3.0999999999999996
22200840,2023-02-10,2022-23,Regular Season,MIA,HOU,1,2,97,95,0.416,0.417,0.316,0.233,0.955,0.75,40,47,21,23,17,18,2,-2,15.7,-15.7,510.5,494.8,494.8,510.5,19.1,19.1,0.494,0.458,0.56,0.502,0.512,0.488,31.4,0.0,0.035999999999999976,1.0,1.0,0,0,0.0,0,0.6,0.3,107.4,113.0,106.8,120.8,0.6,-7.8,0.3,8.4
22200841,2023-02-10,2022-23,Regular Season,MEM,MIN,1,21,128,107,0.583,0.466,0.4,0.405,0.741,0.833,44,35,27,25,19,18,21,-21,111.8,-111.8,621.4,509.5,509.5,621.4,20.8,20.8,0.643,0.551,0.668,0.574,0.602,0.398,223.6,0.0,0.09199999999999997,2.0,1.0,0,0,1.0,0,0.2,0.6,109.5,118.6,114.5,115.2,-5.0,3.4,-0.39999999999999997,-8.4
22200839,2023-02-10,2022-23,Regular Season,TOR,UTA,0,-6,116,122,0.451,0.54,0.353,0.25,0.733,0.759,40,46,28,31,13,17,-6,6,-23.4,23.4,563.1,586.5,586.5,563.1,20.7,20.7,0.516,0.575,0.557,0.611,0.432,0.568,-46.8,0.0,-0.05899999999999994,1.0,1.0,0,0,0.0,0,0.6,0.5,115.1,117.8,110.8,119.1,4.3,-1.3,0.09999999999999998,5.6
22200842,2023-02-10,2022-23,Regular Season,NOP,CLE,0,-11,107,118,0.476,0.565,0.375,0.357,0.8,0.8,34,41,25,28,14,14,-11,11,-52.9,52.9,581.5,634.4,634.4,581.5,18.5,18.5,0.53,0.624,0.575,0.644,0.436,0.564,-105.8,0.0,-0.09399999999999997,2.0,1.0,0,0,1.0,0,0.3,0.7,111.1,112.6,112.8,100.5,-1.7,12.1,-0.39999999999999997,-13.799999999999999
22200835,2023-02-10,2022-23,Regular Season,DET,SAS,1,7,138,131,0.43,0.421,0.189,0.333,0.796,0.794,62,51,29,21,16,19,7,-7,33.1,-33.1,565.6,532.5,532.5,565.6,20.28,20.28,0.463,0.486,0.537,0.537,0.566,0.434,66.2,0.0,-0.022999999999999965,1.0,1.0,0,0,0.0,0,0.2,0.0,109.3,111.7,119.5,128.0,-10.2,-16.3,0.2,6.100000000000001
22200844,2023-02-10,2022-23,Regular Season,SAC,DAL,0,-8,114,122,0.542,0.489,0.333,0.419,0.844,0.947,38,39,21,34,14,12,-8,8,-34.8,34.8,587.6,622.4,622.4,587.6,19.5,19.5,0.604,0.591,0.662,0.633,0.47,0.53,-69.6,0.0,0.013000000000000012,1.0,1.0,0,0,0.0,0,0.5,0.6,118.0,110.7,117.0,107.7,1.0,3.0,-0.09999999999999998,-2.0
22200843,2023-02-10,2022-23,Regular Season,POR,OKC,0,-9,129,138,0.553,0.566,0.4,0.5,0.935,0.914,32,29,29,29,20,11,-9,9,-46.4,46.4,664.9,711.3,711.3,664.9,19.4,19.4,0.658,0.639,0.72,0.701,0.463,0.537,-92.8,0.0,0.019000000000000017,1.0,2.0,0,0,-1.0,0,0.6,0.5,122.7,121.0,122.6,119.2,0.1,1.8,0.09999999999999998,-1.7
22200837,2023-02-10,2022-23,Regular Season,PHI,NYK,1,11,119,108,0.524,0.531,0.368,0.344,0.773,0.688,40,35,27,23,8,12,11,-11,52.3,-52.3,633.0,580.6,580.6,633.0,18.7,18.7,0.607,0.599,0.635,0.613,0.565,0.435,104.6,0.0,0.008000000000000007,1.0,2.0,0,0,-1.0,0,0.7,0.5,116.4,114.7,113.6,116.8,2.8,-2.1,0.19999999999999996,4.9
22200836,2023-02-10,2022-23,Regular Season,IND,PHX,0,-13,104,117,0.424,0.462,0.282,0.303,0.75,0.875,38,53,23,25,15,17,-13,13,-53.5,53.5,520.0,573.5,573.5,520.0,20.2,20.2,0.488,0.516,0.534,0.565,0.44,0.56,-107.0,0.0,-0.028000000000000025,1.0,0.0,0,1,1.0,1,0.2,0.7,111.7,112.2,118.9,108.4,-7.2,3.8,-0.49999999999999994,-11.0
